Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Tenure Type Encoded,Property Type Encoded,Land Title Encoded,Transit Zone,Facility Count,Facility Tier,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Melaka,State_Negeri Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu
2.0,2.0,867.0,20.0,462.0,1.0,12.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,1.0,646.0,12.0,556.0,1.0,12.0,0,1,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,850.0,21.0,744.0,1.0,24.0,1,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,2.0,1285.0,23.0,354.0,2.0,18.0,1,1,2,0,12,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,850.0,15.0,462.0,1.0,13.0,1,1,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,3.0,2747.0600000000027,20.0,462.0,1.0,12.0,0,2,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,947.0,20.0,462.0,1.0,12.0,0,5,1,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1000.0,38.0,900.0,1.0,3.0,0,0,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,849.0,20.0,462.0,1.0,12.0,1,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,500.0,15.0,932.0,1.0,24.0,1,0,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,887.0,30.0,808.0,2.0,13.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1055.0,20.0,462.0,2.0,12.0,1,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,625.0,20.0,240.0,1.0,12.0,0,5,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1095.0,38.0,434.0,1.0,10.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,30.0,500.0,1.0,14.0,1,0,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,986.0,25.0,585.0,2.0,11.0,1,0,2,0,13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,721.0,20.0,462.0,1.0,12.0,0,3,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1250.0,30.0,410.0,2.0,9.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,23.0,462.0,1.0,17.0,1,0,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,914.0,21.0,565.0,1.0,20.0,0,0,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,870.0,29.0,391.0,1.0,10.0,0,5,2,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,3.0,1124.0,22.0,616.0,2.0,10.0,1,5,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,760.0,3.0,462.0,1.0,12.0,1,0,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,750.0,21.0,838.0,1.0,27.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,907.0,12.0,462.0,1.0,12.0,0,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1002.0,31.0,718.0,2.0,7.0,1,5,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1050.0,12.0,280.0,2.0,11.0,0,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1450.0,16.0,470.0,1.0,12.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1281.0,15.0,198.0,1.0,28.0,1,7,2,1,6,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.0,1.0,640.0,20.0,1050.0,1.0,8.0,1,1,2,0,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,1.0,667.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,900.0,20.0,462.0,1.0,12.0,0,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,850.0,13.0,462.0,1.0,17.0,0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,1188.0,24.0,296.0,2.0,18.0,0,1,1,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1469.0,24.0,1235.0,1.0,5.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1508.0,20.0,462.0,1.0,12.0,0,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.0,2.0,864.0,20.0,462.0,1.0,12.0,0,3,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,963.0,20.0,462.0,1.0,12.0,1,0,1,0,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1399.0,20.0,462.0,2.0,12.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,840.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,668.0,44.0,2136.0,1.0,5.0,0,5,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,880.0,5.0,90.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,650.0,5.0,1100.0,1.0,12.0,0,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1000.0,20.0,462.0,2.0,6.0,0,0,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1142.0,24.0,900.0,1.0,11.0,0,1,1,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,23.0,433.0,1.0,27.0,1,0,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,642.0,20.0,462.0,1.0,12.0,0,3,2,0,14,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,2.0,1206.0,20.0,684.0,2.0,12.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1052.0,20.0,462.0,2.0,12.0,1,1,1,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,570.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,901.0,20.0,606.0,1.0,21.0,0,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1349.0,28.0,134.0,1.0,18.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,1.0,650.0,20.0,462.0,1.0,12.0,0,3,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,853.0,20.0,462.0,1.0,10.0,1,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,882.0,20.0,462.0,1.0,12.0,0,0,2,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2.0,800.0,20.0,462.0,2.0,12.0,0,1,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,770.0,18.0,200.0,1.0,20.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,783.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,450.0,38.0,1424.0,1.0,9.0,1,5,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1300.0,20.0,462.0,2.0,0.0,0,0,1,0,13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,1.0,630.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,992.0,20.0,359.0,1.0,5.0,0,0,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,774.0,36.0,630.0,1.0,10.0,0,5,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1116.0,20.0,462.0,1.0,12.0,0,1,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,860.0,27.0,462.0,2.0,21.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1680.0,20.0,462.0,1.0,12.0,0,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,904.0,20.0,912.0,2.0,6.0,0,5,2,0,12,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1059.0,23.0,346.0,1.0,17.0,0,1,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,3.0,1450.0,16.0,470.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,918.0,15.0,450.0,1.0,29.0,0,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,926.0,14.0,340.0,1.0,12.0,0,0,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,850.0,5.0,462.0,2.0,12.0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,657.0,20.0,462.0,1.0,12.0,1,3,1,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1100.0,31.0,360.0,2.0,25.0,1,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1012.0,23.0,744.0,3.0,12.0,1,5,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,615.0,20.0,462.0,1.0,12.0,1,3,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,657.0,20.0,462.0,1.0,12.0,0,3,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1212.0,20.0,538.0,2.0,12.0,1,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,648.0,5.0,462.0,1.0,12.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1006.0,20.0,462.0,1.0,12.0,0,1,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,1399.0,20.0,1400.0,1.0,18.0,1,1,1,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,715.0,486.0,1388.0,1.0,10.0,1,5,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,5.0,2747.0600000000027,25.0,1200.0,3.0,13.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,721.0,15.0,462.0,1.0,18.0,0,0,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,1.0,750.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,1.0,614.0,11.0,488.0,1.0,11.0,1,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,1.0,533.0,35.0,462.0,2.0,10.0,1,5,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1038.0,23.0,744.0,2.0,12.0,1,5,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,1,1,1,0,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2.0,920.0,15.0,690.0,1.0,27.0,0,1,1,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,3,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,901.0,20.0,606.0,1.0,21.0,0,1,2,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,1005.0,20.0,1050.0,1.0,8.0,1,1,2,0,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1022.0,29.0,372.0,2.0,13.0,1,1,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,950.0,5.0,462.0,1.0,12.0,1,0,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1400.0,18.0,288.0,1.0,12.0,0,1,2,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,914.0,15.0,464.0,1.0,20.0,1,0,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,700.0,17.0,3.0,1.0,34.0,0,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,4.0,2747.0600000000027,6.0,36.0,3.0,31.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,993.0,33.0,299.0,2.0,8.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,850.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,810.0,20.0,462.0,1.0,12.0,0,3,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,800.0,20.0,462.0,1.0,12.0,0,0,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,850.0,21.0,406.0,1.0,28.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,2.0,845.0,20.0,462.0,1.0,12.0,1,5,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,900.0,20.0,462.0,2.0,7.0,1,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,650.0,3.0,462.0,1.0,11.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,700.0,11.0,100.0,1.0,31.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,900.0,20.0,723.0,2.0,6.0,1,0,1,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,4.0,2300.0,22.0,79.0,2.0,27.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.0,1.0,705.0,41.0,1040.0,1.0,11.0,1,5,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,945.0,4.0,462.0,2.0,12.0,0,0,2,1,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,2.0,912.0,38.0,1112.0,1.0,22.0,1,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1000.0,38.0,203.0,2.0,13.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1216.0,20.0,462.0,2.0,12.0,1,5,2,1,14,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,2.0,650.0,2.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1033.0,4.0,462.0,1.0,19.0,0,1,1,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,3.0,1711.0,30.0,384.0,2.0,19.0,0,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,689.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,657.0,20.0,462.0,9.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,960.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,700.0,23.0,462.0,1.0,17.0,1,0,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1049.0,20.0,462.0,1.0,12.0,0,1,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1262.0,5.0,462.0,2.0,12.0,1,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,818.0,15.0,462.0,1.0,12.0,1,0,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1101.0,17.0,462.0,1.0,12.0,0,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,918.0,15.0,450.0,1.0,29.0,0,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,701.0,26.0,324.0,1.0,6.0,0,5,2,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2.0,1222.0,16.0,462.0,1.0,30.0,1,1,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,850.0,5.0,462.0,1.0,12.0,0,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,3.0,1300.0,19.0,706.0,1.0,16.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1528.0,20.0,846.0,2.0,12.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,2.0,657.0,20.0,462.0,1.0,12.0,0,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,22.0,1008.0,1.0,29.0,1,0,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,3,1,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,950.0,20.0,462.0,1.0,12.0,1,3,2,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1288.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,1349.0,20.0,128.0,2.0,11.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2.0,700.0,30.0,500.0,1.0,14.0,1,0,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,814.0,7.0,359.0,1.0,13.0,1,0,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
